,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,Class
209,59,34,374,0.5974304068522484,0.0728051391862955,0.5026737967914439,0.08333333333333333,1,11,362,1,14,19,8,51,72,67,68,59,0.2706766917293233,0.2518796992481203,0.2556390977443609,0.22180451127819548,266,22.25,4.716990566028302,22.0,37.0,27.0,6.0,34.0,22.0,20.0,26.0,1.462686567164179,0.8382352941176471,1.3389830508474576,0.3194444444444444,295,185,0.6271186440677966,0.3854166666666667,138,26,16,19,96,107,12,2,3,61,74,63,149,0.00267379679144385,0.029411764705882363,0.9679144385026738,0.029411764705882363,0.4117647058823529,0.5588235294117647,0.8644067796610171,0.3728813559322034,0.6271186440677966,0.3235294117647059,0.29411764705882354,0.38235294117647056,0.4029850746268657,0.08955223880597014,0.5074626865671642,0.4677966101694915,0.08813559322033898,0.05423728813559322,0.06440677966101695,0.3254237288135593,0.5783783783783784,0.06486486486486487,0.010810810810810813,0.016216216216216217,0.3297297297297297,0.25874125874125875,0.2202797202797203,0.5209790209790209,97,73,62,26,334,13,165,0,4.0501,0.34,16,17,1,10,0,0,0,0,0,5,1,1,1,2,394,2580,2186,0.180237877401647,776,2198,1422,0.545710267229255,4,5,2,3,2,2,1,6,4,4,5,3,2,4,4,4,5,4,4,4,3,4,5,5,8,5,6,1,4,5,4,3,5,7,2,4,3,2,1.0
210,68,21,197,0.7482517482517482,0.03496503496503497,0.5298804780876494,0.0963302752293578,0,5,192,0,18,3,6,62,106,170,83,65,0.25,0.4009433962264151,0.1957547169811321,0.15330188679245282,424,1576.5,39.70516339218364,45.0,20.0,78.0,13.0,79.0,14.0,35.0,34.0,0.7235294117647059,1.0120481927710845,0.8,0.5471698113207547,344,217,0.6308139534883721,0.3868092691622103,145,28,22,26,123,156,7,3,0,51,98,62,174,0.0,0.02538071065989848,0.9746192893401016,0.0,0.8571428571428571,0.14285714285714285,0.9117647058823528,0.6923076923076923,0.3076923076923077,0.1686746987951807,0.42168674698795183,0.40963855421686746,0.4588235294117647,0.07647058823529412,0.4647058823529412,0.4215116279069768,0.08139534883720931,0.06395348837209303,0.0755813953488372,0.3575581395348837,0.7188940092165899,0.03225806451612903,0.013824884792626729,0.0,0.2350230414746544,0.2934131736526946,0.18562874251497005,0.5209580838323353,123,56,51,22,198,15,94,1,2.8414,0.39,22,25,0,11,4,1,1,2,0,20,5,8,5,2,326,1790,1464,0.22267759562841505,564,1552,988,0.5708502024291501,3,3,2,4,2,2,2,6,3,2,3,5,7,5,3,4,3,5,2,2,3,3,4,3,5,2,3,1,3,2,2,3,4,5,2,3,1,2,1.0
211,102,22,130,0.9094488188976378,0.0,0.58,0.14473684210526316,0,8,122,0,9,13,4,98,45,13,8,11,0.5844155844155844,0.16883116883116886,0.1038961038961039,0.14285714285714285,77,224.1875,14.972892172189045,6.0,5.0,3.0,0.0,10.0,7.0,1.0,0.0,1.7692307692307692,1.375,1.6363636363636365,0.4,198,188,0.9494949494949496,0.4870466321243523,58,37,16,13,74,110,11,4,1,62,61,49,86,0.0,0.061538461538461535,0.9384615384615383,0.0,0.4090909090909091,0.5909090909090909,0.9607843137254902,0.5454545454545454,0.4545454545454545,0.875,0.125,0.0,0.2307692307692308,0.0,0.7692307692307693,0.2929292929292929,0.18686868686868688,0.08080808080808081,0.06565656565656566,0.37373737373737376,0.5851063829787234,0.058510638297872335,0.02127659574468085,0.005319148936170214,0.3297872340425532,0.3112244897959184,0.25,0.4387755102040816,74,70,62,9,116,1,35,0,2.4295,0.76,2,2,0,0,1,1,0,0,0,4,4,0,0,0,174,892,718,0.242339832869081,339,727,388,0.8737113402061859,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,5,2,2,2,2,2,2,2,2,5,2,2,2,2,1.0
212,46,11,18,0.9866666666666668,0.013333333333333334,0.6216216216216216,0.3793103448275862,0,2,16,0,7,4,2,44,26,8,3,5,0.6190476190476191,0.19047619047619047,0.07142857142857142,0.11904761904761905,42,83.25,9.124143795447331,3.0,2.0,1.0,0.0,7.0,1.0,1.0,1.0,0.125,1.0,1.0,0.1153846153846154,250,245,0.98,0.494949494949495,118,29,7,8,88,132,17,6,2,88,52,44,145,0.0,0.1111111111111111,0.8888888888888888,0.0,0.6363636363636364,0.3636363636363637,0.9565217391304348,0.6,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.125,0.0,0.875,0.472,0.116,0.028,0.032,0.35200000000000004,0.5387755102040817,0.06938775510204083,0.024489795918367342,0.00816326530612245,0.3591836734693877,0.2157676348547718,0.1825726141078838,0.6016597510373444,88,90,88,4,27,1,14,0,2.0836,0.81,1,0,0,0,1,0,1,0,0,0,0,0,0,0,176,699,523,0.336520076481836,226,649,423,0.534278959810875,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1.0
213,21,8,257,0.5279720279720279,0.06993006993006994,0.5829596412556054,0.03018867924528302,0,21,236,0,1,7,3,18,41,3,2,1,0.8723404255319149,0.06382978723404255,0.0425531914893617,0.02127659574468085,47,285.6875,16.90229274388537,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,0.024390243902439025,231,244,1.0562770562770565,0.5136842105263157,81,29,13,10,98,148,9,2,1,84,70,44,115,0.0,0.08171206225680934,0.9182879377431906,0.0,0.125,0.875,0.8571428571428571,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.35064935064935066,0.12554112554112554,0.05627705627705628,0.04329004329004329,0.42424242424242425,0.6065573770491803,0.036885245901639344,0.008196721311475409,0.004098360655737704,0.3442622950819672,0.3056768558951965,0.1921397379912664,0.5021834061135371,98,105,84,17,159,0,28,1,3.8287,0.41,4,1,0,0,1,1,0,0,0,1,1,0,0,0,383,1880,1497,0.25584502338009396,688,1575,887,0.77564825253664,4,5,3,5,4,2,3,5,4,3,3,6,3,6,3,4,3,6,3,3,3,3,5,2,6,2,5,2,4,2,4,5,5,6,3,4,2,3,0.0
214,128,66,243,0.7963386727688787,0.004576659038901603,0.5328282828282829,0.21359223300970875,1,20,222,1,48,17,8,120,43,88,35,40,0.2087378640776699,0.4271844660194175,0.16990291262135926,0.1941747572815534,206,452.25,21.266170318136734,30.0,10.0,26.0,8.0,54.0,9.0,11.0,15.0,1.1477272727272727,0.6,1.275,0.5813953488372093,333,219,0.6576576576576577,0.3967391304347826,146,47,23,20,97,122,9,5,5,78,86,66,174,0.00411522633744856,0.0823045267489712,0.9135802469135802,0.015151515151515154,0.7272727272727273,0.2575757575757576,0.9375,0.75,0.25,0.2571428571428571,0.3142857142857143,0.42857142857142855,0.2954545454545455,0.09090909090909093,0.6136363636363636,0.4384384384384384,0.14114114114114115,0.06906906906906908,0.06006006006006006,0.2912912912912913,0.5570776255707762,0.0410958904109589,0.0228310502283105,0.0228310502283105,0.3561643835616438,0.2638036809815951,0.20245398773006126,0.5337423312883436,98,99,79,26,284,11,132,0,2.5197,0.4,14,17,0,4,2,0,0,2,0,3,1,0,2,0,399,2349,1950,0.204615384615385,868,1880,1012,0.857707509881423,3,3,7,3,2,2,2,4,3,2,2,3,5,2,2,2,3,3,2,2,2,4,3,3,2,3,3,3,2,3,1,3,3,3,2,2,2,2,
215,39,24,341,0.556930693069307,0.16584158415841585,0.5249169435215947,0.06575342465753424,1,17,323,0,12,12,3,36,131,120,82,34,0.3569482288828338,0.32697547683923706,0.223433242506812,0.09264305177111716,367,1442.1875,37.97614382740828,23.0,11.0,71.0,17.0,32.0,23.0,28.0,31.0,0.6833333333333333,0.951219512195122,0.9705882352941176,0.450381679389313,602,354,0.5880398671096345,0.3702928870292887,228,75,46,35,218,209,13,4,5,123,177,139,280,0.0029325513196480947,0.04985337243401759,0.9472140762463344,0.0,0.5,0.5,0.9230769230769232,0.6764705882352942,0.3235294117647059,0.2804878048780488,0.3414634146341464,0.3780487804878049,0.5916666666666667,0.14166666666666666,0.26666666666666666,0.3787375415282392,0.12458471760797342,0.07641196013289038,0.05813953488372092,0.3621262458471761,0.5903954802259888,0.03672316384180791,0.011299435028248588,0.014124293785310734,0.3474576271186441,0.2969798657718121,0.2332214765100671,0.4697986577181208,218,141,124,29,305,11,93,0,3.7445,0.72,18,9,0,13,2,1,1,0,0,13,11,0,2,0,724,4064,3340,0.216766467065868,1746,3042,1296,1.34722222222222,6,2,5,4,3,2,2,6,7,6,6,14,4,10,6,3,3,17,3,3,2,3,5,5,3,5,5,3,3,5,2,4,5,3,3,3,1,3,0.0
216,161,105,145,0.97323600973236,0.0,0.49,0.42,0,25,120,0,73,32,17,144,111,110,87,178,0.22839506172839505,0.2263374485596708,0.17901234567901236,0.3662551440329218,486,1156.25,34.00367627183861,50.0,128.0,40.0,12.0,58.0,52.0,17.0,18.0,0.7636363636363637,0.5057471264367817,0.8089887640449438,0.7387387387387387,597,206,0.3450586264656617,0.25653798256537985,169,29,16,20,363,119,11,5,7,64,303,115,165,0.0,0.1724137931034483,0.8275862068965517,0.0,0.6952380952380952,0.3047619047619048,0.8944099378881988,0.2808988764044944,0.7191011235955056,0.5977011494252874,0.19540229885057472,0.206896551724138,0.3636363636363637,0.10909090909090907,0.5272727272727272,0.2830820770519263,0.048576214405360134,0.02680067001675042,0.03350083752093802,0.6080402010050251,0.5776699029126213,0.05339805825242718,0.024271844660194167,0.033980582524271837,0.3106796116504854,0.5197255574614065,0.1972555746140652,0.2830188679245283,363,89,64,27,250,15,149,0,1.9547,0.68,19,20,0,5,5,0,3,1,1,12,5,2,2,3,603,2596,1993,0.302558956347215,768,2431,1663,0.4618159951894171,2,3,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,5,2,2,2,1,2,2,2,2,3,4,1,2,2,0.0
217,108,57,290,0.8285714285714286,0.0021978021978021982,0.5093457943925234,0.1642651296829971,1,20,269,0,34,23,18,90,58,154,56,59,0.17737003058103976,0.4709480122324159,0.1712538226299694,0.1804281345565749,327,1741.1875,41.72753886823425,43.0,16.0,58.0,16.0,80.0,17.0,26.0,13.0,1.0844155844155845,0.6607142857142857,1.2203389830508475,0.4310344827586207,485,388,0.8,0.4444444444444444,204,57,25,23,176,233,31,7,9,108,147,78,247,0.003448275862068965,0.06896551724137931,0.9275862068965516,0.0,0.5964912280701754,0.4035087719298245,0.8333333333333334,0.7288135593220338,0.2711864406779661,0.3035714285714285,0.4642857142857143,0.23214285714285715,0.37662337662337664,0.1038961038961039,0.5194805194805194,0.4206185567010309,0.11752577319587627,0.05154639175257732,0.04742268041237113,0.3628865979381443,0.6005154639175257,0.07989690721649484,0.01804123711340206,0.0231958762886598,0.27835051546391754,0.3114406779661017,0.1652542372881356,0.5233050847457628,176,129,109,22,307,10,138,0,2.8897,0.65,10,10,0,10,6,0,2,2,2,17,2,3,8,4,371,2162,1791,0.20714684533779998,764,1769,1005,0.760199004975124,3,3,5,4,2,3,2,4,3,6,1,4,5,4,2,3,3,4,2,2,2,3,4,3,6,3,3,3,3,3,3,4,4,6,3,3,2,3,0.0
218,50,4,42,0.9791666666666666,0.0,0.6354166666666666,0.08695652173913042,0,3,39,0,3,1,4,46,22,0,3,4,0.7586206896551724,0.0,0.10344827586206896,0.13793103448275862,29,74.6875,8.642193008721803,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.7272727272727273,420,606,1.4428571428571428,0.5906432748538012,227,60,21,24,88,464,41,5,6,90,84,82,250,0.0,0.07142857142857142,0.9285714285714286,0.0,0.75,0.25,0.92,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.5404761904761904,0.14285714285714285,0.05,0.057142857142857134,0.2095238095238096,0.7656765676567657,0.06765676567656766,0.00825082508250825,0.0099009900990099,0.1485148514851485,0.20192307692307693,0.1971153846153846,0.6009615384615384,88,93,90,9,38,1,7,0,2.1467,0.93,4,0,0,0,0,0,0,0,0,1,1,0,0,0,368,2081,1713,0.21482778750729686,1030,1419,389,2.64781491002571,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,2,2,2,2,4,4,3,2,2,2,2,0.0
219,65,37,266,0.7228260869565217,0.05434782608695652,0.490625,0.12211221122112212,1,4,261,0,26,11,5,60,239,207,155,167,0.3111979166666667,0.26953125,0.20182291666666666,0.21744791666666666,768,1107.0,33.27160951922825,111.0,56.0,92.0,18.0,97.0,37.0,48.0,70.0,0.9806763285024156,0.4774193548387097,0.9580838323353292,0.3096234309623431,598,293,0.4899665551839465,0.3288439955106622,268,77,39,38,176,177,15,8,4,89,161,128,298,0.003759398496240601,0.015037593984962403,0.9812030075187972,0.0,0.7027027027027027,0.2972972972972973,0.9230769230769232,0.6646706586826348,0.33532934131736525,0.23870967741935484,0.3096774193548387,0.4516129032258064,0.4444444444444444,0.08695652173913042,0.4685990338164252,0.4481605351170568,0.12876254180602004,0.06521739130434782,0.06354515050167224,0.29431438127090304,0.6040955631399317,0.05119453924914676,0.027303754266211604,0.013651877133105802,0.3037542662116041,0.27427597955706984,0.2180579216354344,0.5076660988074957,176,94,90,25,282,17,151,0,3.3595,0.52,16,21,0,12,14,6,1,5,2,35,9,9,9,8,599,3274,2675,0.22392523364485997,1197,2676,1479,0.809330628803246,5,3,4,3,2,2,2,10,3,2,3,4,13,5,3,6,4,5,3,4,4,2,6,4,4,5,4,6,5,3,4,3,6,4,3,6,2,3,0.0
220,69,44,31,0.9930555555555556,0.0,0.5441176470588235,0.5866666666666667,0,3,28,1,37,6,10,59,28,12,5,2,0.5957446808510638,0.2553191489361702,0.10638297872340426,0.0425531914893617,47,101.1875,10.059199769365357,1.0,1.0,3.0,0.0,9.0,2.0,0.0,3.0,0.5833333333333334,0.8,0.0,0.14285714285714285,251,274,1.091633466135458,0.5219047619047619,90,35,11,14,101,184,17,3,11,59,82,51,111,0.0,0.0967741935483871,0.9032258064516128,0.022727272727272728,0.8409090909090909,0.13636363636363635,0.855072463768116,0.5,0.5,0.4,0.0,0.6,0.25,0.0,0.75,0.35856573705179284,0.1394422310756972,0.043824701195219126,0.055776892430278883,0.4023904382470119,0.6715328467153284,0.062043795620437964,0.010948905109489052,0.040145985401459854,0.21532846715328466,0.3360655737704918,0.20901639344262296,0.4549180327868853,102,62,59,7,72,4,49,0,1.8745,0.72,2,4,0,0,1,1,0,0,0,1,0,0,0,1,708,3440,2732,0.259150805270864,2127,2021,-106,-20.0660377358491,2,2,1,3,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,
221,54,24,300,0.6560846560846559,0.031746031746031744,0.5125786163522013,0.07407407407407407,3,41,256,3,11,10,18,36,47,3,6,3,0.7966101694915254,0.05084745762711865,0.1016949152542373,0.05084745762711865,59,348.1875,18.659782956937093,2.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.6666666666666666,0.16666666666666666,1.0,0.9574468085106383,250,258,1.032,0.5078740157480315,69,40,15,8,118,92,9,5,5,147,80,48,114,0.01,0.13666666666666666,0.8533333333333334,0.125,0.4583333333333333,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,0.276,0.16,0.06,0.032,0.472,0.3565891472868217,0.034883720930232565,0.01937984496124031,0.01937984496124031,0.5697674418604651,0.3305785123966942,0.19834710743801653,0.4710743801652893,121,191,150,22,268,5,101,0,3.0297,0.85,1,6,0,2,1,1,0,0,0,1,1,0,0,0,263,1634,1371,0.191830780452225,699,1198,499,1.40080160320641,3,2,2,4,2,2,3,4,3,2,3,4,2,4,2,3,3,4,3,3,2,3,4,2,9,2,3,2,3,2,4,4,4,9,3,3,1,3,0.0
222,129,51,274,0.7995594713656388,0.011013215859030838,0.6228287841191067,0.15692307692307692,0,2,272,1,25,25,14,115,168,311,140,121,0.22702702702702704,0.4202702702702703,0.1891891891891892,0.1635135135135135,740,5571.5,74.64248120206081,97.0,24.0,149.0,84.0,78.0,65.0,54.0,21.0,1.4180064308681672,1.3214285714285714,1.033057851239669,0.4404761904761905,1789,460,0.25712688652878696,0.2045353490440196,416,83,60,52,1178,261,34,8,13,144,987,302,398,0.0,0.007299270072992701,0.9927007299270072,0.0196078431372549,0.4901960784313725,0.4901960784313725,0.8914728682170543,0.8016528925619835,0.19834710743801653,0.4642857142857143,0.3857142857142857,0.15,0.4790996784565916,0.2700964630225081,0.2508038585209003,0.2325321408608161,0.04639463387367245,0.033538289547233084,0.029066517607602014,0.6584684181106764,0.5673913043478261,0.07391304347826087,0.017391304347826087,0.028260869565217388,0.3130434782608696,0.5850622406639004,0.17901600474214582,0.23592175459395376,1179,146,144,33,313,22,178,0,2.9760000000000004,0.8,29,30,1,25,12,2,2,6,2,21,4,4,11,2,1300,6327,5027,0.25860354087925197,1949,5678,3729,0.522660230624832,3,2,3,5,2,2,2,3,5,2,2,8,2,2,2,2,2,4,4,2,2,4,6,2,5,5,5,2,2,2,3,5,6,5,2,2,4,2,1.0
223,85,76,90,0.904382470119522,0.00398406374501992,0.4396551724137931,0.4578313253012048,0,13,77,0,64,12,5,80,91,58,34,18,0.4527363184079602,0.2885572139303483,0.1691542288557214,0.08955223880597014,201,756.1875,27.49886361288408,15.0,3.0,33.0,10.0,15.0,12.0,19.0,3.0,0.8793103448275862,0.5588235294117647,1.0,0.4175824175824176,909,200,0.22002200220022008,0.18034265103697025,252,46,17,30,564,108,4,2,4,82,471,129,253,0.0,0.14444444444444446,0.8555555555555555,0.0,0.8421052631578947,0.15789473684210525,0.9411764705882352,0.8333333333333334,0.16666666666666666,0.35294117647058826,0.5588235294117647,0.08823529411764706,0.5689655172413793,0.1724137931034483,0.25862068965517243,0.27722772277227725,0.050605060506050605,0.0187018701870187,0.03300330033003298,0.6204620462046204,0.54,0.02,0.01,0.02,0.41,0.552168815943728,0.15123094958968347,0.2966002344665885,564,95,82,20,146,14,86,1,1.8217,0.52,20,22,1,6,1,0,0,1,0,5,2,0,2,1,540,3067,2527,0.213692125049466,945,2662,1717,0.5503785672684921,2,3,2,2,2,2,3,2,2,2,2,2,3,2,1,1,2,2,1,7,1,2,2,3,3,3,2,2,1,2,2,2,2,2,1,1,1,1,1.0
224,45,12,90,0.8707482993197279,0.006802721088435374,0.5766423357664233,0.1176470588235294,0,8,82,0,7,5,1,44,31,10,2,5,0.6458333333333334,0.2083333333333333,0.04166666666666666,0.10416666666666667,48,128.5,11.335784048754634,4.0,1.0,2.0,1.0,7.0,1.0,1.0,0.0,1.9,0.0,0.8,0.06451612903225806,418,453,1.083732057416268,0.5200918484500574,218,55,24,17,104,331,26,6,9,81,80,80,249,0.0,0.08888888888888889,0.9111111111111112,0.0,0.5833333333333334,0.4166666666666667,0.9777777777777776,0.8,0.2,0.5,0.5,0.0,0.2,0.1,0.7,0.5215311004784688,0.13157894736842105,0.057416267942583726,0.04066985645933014,0.2488038277511961,0.7306843267108167,0.05739514348785873,0.01324503311258278,0.019867549668874173,0.17880794701986755,0.19559902200489004,0.19559902200489004,0.6088019559902199,104,89,81,10,80,5,32,0,2.8441,0.94,3,3,0,0,1,1,0,0,0,1,1,0,0,0,453,2031,1578,0.287072243346008,756,1728,972,0.7777777777777779,4,3,3,6,2,2,2,3,4,3,2,4,3,4,3,4,3,4,2,2,2,2,6,2,2,2,3,2,4,2,4,6,6,2,2,4,1,2,1.0
225,134,90,304,0.7821969696969697,0.03598484848484849,0.4945533769063181,0.2284263959390863,1,9,294,1,73,16,12,122,284,216,135,126,0.3731931668856767,0.28383705650459923,0.1773981603153745,0.16557161629434955,761,4158.1875,64.48400964580289,112.0,14.0,106.0,23.0,87.0,43.0,49.0,43.0,1.4305555555555556,0.8444444444444444,1.1904761904761905,0.6514084507042254,882,282,0.3197278911564626,0.2422680412371134,444,87,41,29,281,172,15,5,3,87,255,169,436,0.003289473684210526,0.02960526315789473,0.9671052631578948,0.011111111111111113,0.8111111111111111,0.17777777777777778,0.9104477611940298,0.8888888888888888,0.1111111111111111,0.3185185185185185,0.362962962962963,0.3185185185185185,0.4907407407407408,0.10648148148148147,0.4027777777777778,0.5034013605442177,0.09863945578231292,0.046485260770975055,0.032879818594104306,0.31859410430839,0.6099290780141844,0.05319148936170213,0.01773049645390071,0.010638297872340424,0.30851063829787234,0.2965116279069768,0.19651162790697674,0.5069767441860465,282,97,88,22,388,12,185,0,2.5196,0.42,23,20,3,31,6,1,2,2,1,31,12,9,6,4,1193,6071,4878,0.24456744567445696,2365,4899,2534,0.933307024467245,2,2,1,3,4,1,1,4,2,4,3,3,8,2,4,2,2,3,2,16,2,4,5,2,3,2,2,1,1,2,3,3,7,2,1,1,1,1,
226,69,23,227,0.7366771159874608,0.012539184952978056,0.5670103092783505,0.092,0,16,211,2,7,14,5,64,24,9,6,40,0.3037974683544304,0.1139240506329114,0.0759493670886076,0.5063291139240507,79,183.1875,13.534677683639163,26.0,14.0,3.0,0.0,6.0,4.0,0.0,2.0,0.4444444444444444,0.0,1.025,0.08333333333333333,262,226,0.8625954198473282,0.4631147540983607,99,38,14,9,102,161,13,5,6,41,83,39,133,0.0,0.07048458149779736,0.9295154185022028,0.08695652173913042,0.3043478260869565,0.6086956521739131,0.927536231884058,0.65,0.35,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.37786259541984735,0.1450381679389313,0.05343511450381679,0.03435114503816794,0.3893129770992366,0.7123893805309734,0.05752212389380532,0.02212389380530973,0.02654867256637168,0.18141592920353986,0.3254901960784314,0.15294117647058825,0.5215686274509804,104,57,41,20,203,7,100,0,3.1708,0.67,3,10,0,0,2,1,0,0,1,7,3,0,1,3,204,1348,1144,0.178321678321678,522,1030,508,1.02755905511811,3,2,2,6,3,0,4,4,3,2,3,2,8,2,2,2,2,2,3,3,2,2,5,3,4,3,3,3,2,5,3,6,5,4,3,2,4,3,1.0
227,157,96,185,0.9086757990867579,0.0045662100456621,0.5190476190476191,0.3416370106761566,1,17,167,0,81,15,5,152,131,184,45,88,0.2924107142857143,0.4107142857142857,0.10044642857142858,0.19642857142857145,448,2652.5,51.502427127272355,51.0,37.0,96.0,57.0,31.0,11.0,24.0,10.0,1.9293478260869563,2.0,1.9318181818181817,0.7709923664122137,1845,405,0.2195121951219512,0.18,426,53,39,46,1281,287,20,5,6,87,1090,218,466,0.0054054054054054074,0.0918918918918919,0.9027027027027028,0.0,0.84375,0.15625,0.9681528662420382,0.5795454545454546,0.4204545454545455,0.24444444444444444,0.5333333333333333,0.2222222222222222,0.5217391304347826,0.30978260869565216,0.16847826086956522,0.23089430894308946,0.02872628726287263,0.02113821138211382,0.024932249322493227,0.6943089430894309,0.7086419753086419,0.04938271604938271,0.012345679012345678,0.014814814814814815,0.2148148148148148,0.6144306651634723,0.12288613303269448,0.26268320180383314,1281,105,88,25,291,16,167,0,2.019,0.42,29,33,0,9,7,4,0,2,1,10,3,1,4,2,1260,4284,3024,0.4166666666666671,992,4552,3560,0.278651685393258,2,1,2,2,1,2,3,3,3,2,3,4,3,4,2,2,2,4,2,3,1,1,3,2,4,2,3,1,1,2,3,2,3,3,1,1,1,1,1.0
228,112,29,553,0.7118155619596542,0.012968299711815562,0.576138147566719,0.04982817869415808,1,11,541,0,23,6,8,104,112,84,59,292,0.20475319926873856,0.15356489945155394,0.10786106032906764,0.5338208409506399,547,8385.6875,91.57339952191357,285.0,7.0,30.0,5.0,49.0,17.0,19.0,23.0,0.9761904761904762,0.9322033898305084,1.1130136986301369,0.4821428571428572,363,317,0.8732782369146006,0.4661764705882353,144,58,22,10,129,181,18,2,13,103,102,77,174,0.0018083182640144665,0.019891500904159132,0.9783001808318263,0.0,0.7931034482758621,0.206896551724138,0.9285714285714286,0.976027397260274,0.023972602739726026,0.288135593220339,0.3220338983050847,0.3898305084745763,0.35714285714285715,0.05952380952380953,0.5833333333333334,0.39669421487603307,0.15977961432506887,0.060606060606060615,0.027548209366391185,0.35537190082644626,0.5709779179810726,0.05678233438485805,0.006309148264984227,0.04100946372239748,0.3249211356466877,0.28895184135977336,0.21813031161473087,0.4929178470254957,129,115,104,25,515,15,193,0,3.1427,0.57,12,12,0,3,6,1,0,1,4,20,4,2,2,12,327,1888,1561,0.20948110185778301,631,1584,953,0.662119622245541,5,2,4,5,2,4,6,4,3,4,4,3,3,5,3,2,2,3,2,4,2,2,6,4,7,8,2,4,2,3,3,3,6,4,3,2,2,3,0.0
229,106,37,361,0.7638888888888888,0.027777777777777776,0.5010799136069114,0.09296482412060304,0,13,348,0,35,2,4,102,187,142,265,363,0.19540229885057472,0.14838035527690696,0.2769070010449321,0.3793103448275862,957,7041.1875,83.91178403537849,329.0,34.0,63.0,8.0,71.0,35.0,92.0,138.0,0.8802816901408451,0.8867924528301887,1.022038567493113,0.8770053475935828,666,393,0.5900900900900901,0.37110481586402266,436,65,26,26,113,283,30,5,4,71,97,130,427,0.0,0.036011080332409975,0.96398891966759,0.0,0.9459459459459459,0.054054054054054064,0.9622641509433962,0.90633608815427,0.09366391184573004,0.1320754716981132,0.3471698113207547,0.5207547169811321,0.4436619718309859,0.056338028169014086,0.5,0.6546546546546547,0.0975975975975976,0.03903903903903904,0.03903903903903904,0.16966966966966968,0.7201017811704835,0.07633587786259542,0.012722646310432573,0.010178117048346057,0.1806615776081425,0.14831804281345565,0.19877675840978595,0.6529051987767585,113,84,71,24,348,11,125,0,2.7559,0.41,21,13,2,53,9,1,2,2,4,31,9,9,0,13,870,3615,2745,0.316939890710383,968,3517,2549,0.37975676735974895,3,5,1,4,2,2,2,5,3,3,3,3,9,3,6,2,6,4,3,3,2,3,4,5,3,10,3,2,2,3,3,5,4,3,2,2,2,2,0.0
